Calendar Date,SP 500 Level
20081224,868.15
20081226,872.8
20081229,869.42
20081230,890.64
20081231,903.25
20090102,931.8
20090105,927.45
20090106,934.7
20090107,906.65
20090108,909.73
20090109,890.35
20090112,870.26
20090113,871.79
20090114,842.62
20090115,843.74
20090116,850.12
20090120,805.22
20090121,840.24
20090122,827.5
20090123,831.95
20090126,836.57
20090127,845.71
20090128,874.09
20090129,845.14
20090130,825.88
20090202,825.44
20090203,838.51
20090204,832.23
20090205,845.85
20090206,868.6
20090209,869.89
20090210,827.16
20090211,833.74
20090212,835.19
20090213,826.84
20090217,789.17
20090218,788.42
20090219,778.94
20090220,770.05
20090223,743.33
20090224,773.14
20090225,764.9
20090226,752.83
20090227,735.09
20090302,700.82
20090303,696.33
20090304,712.87
20090305,682.55
20090306,683.38
20090309,676.53
20090310,719.6
20090311,721.36
20090312,750.74
20090313,756.55
20090316,753.89
20090317,778.12
20090318,794.35
20090319,784.04
20090320,768.54
20090323,822.92
20090324,806.12
20090325,813.88
20090326,832.86
20090327,815.94
20090330,787.53
20090331,797.87
20090401,811.08
20090402,834.38
20090403,842.5
20090406,835.48
20090407,815.55
20090408,825.16
20090409,856.56
20090413,858.73
20090414,841.5
20090415,852.06
20090416,865.3
20090417,869.6
20090420,832.39
20090421,850.08
20090422,843.55
20090423,851.92
20090424,866.23
20090427,857.51
20090428,855.16
20090429,873.64
20090430,872.81
20090501,877.52
20090504,907.24
20090505,903.8
20090506,919.53
20090507,907.39
20090508,929.23
20090511,909.24
20090512,908.35
20090513,883.92
20090514,893.07
20090515,882.88
20090518,909.71
20090519,908.13
20090520,903.47
20090521,888.33
20090522,887
20090526,910.33
20090527,893.06
20090528,906.83
20090529,919.14
20090601,942.87
20090602,944.74
20090603,931.76
20090604,942.46
20090605,940.09
20090608,939.14
20090609,942.43
20090610,939.15
20090611,944.89
20090612,946.21
20090615,923.72
20090616,911.97
20090617,910.71
20090618,918.37
20090619,921.23
20090622,893.04
20090623,895.1
20090624,900.94
20090625,920.26
20090626,918.9
20090629,927.23
20090630,919.32
20090701,923.33
20090702,896.42
20090706,898.72
20090707,881.03
20090708,879.56
20090709,882.68
20090710,879.13
20090713,901.05
20090714,905.84
20090715,932.68
20090716,940.74
20090717,940.38
20090720,951.13
20090721,954.58
20090722,954.07
20090723,976.29
20090724,979.26
20090727,982.18
20090728,979.62
20090729,975.15
20090730,986.75
20090731,987.48
20090803,1002.63
20090804,1005.65
20090805,1002.72
20090806,997.08
20090807,1010.48
20090810,1007.1
20090811,994.35
20090812,1005.81
20090813,1012.73
20090814,1004.09
20090817,979.73
20090818,989.67
20090819,996.46
20090820,1007.37
20090821,1026.13
20090824,1025.57
20090825,1028
20090826,1028.12
20090827,1030.98
20090828,1028.93
20090831,1020.62
20090901,998.04
20090902,994.75
20090903,1003.24
20090904,1016.4
20090908,1025.39
20090909,1033.37
20090910,1044.14
20090911,1042.73
20090914,1049.34
20090915,1052.63
20090916,1068.76
20090917,1065.49
20090918,1068.3
20090921,1064.66
20090922,1071.66
20090923,1060.87
20090924,1050.78
20090925,1044.38
20090928,1062.98
20090929,1060.61
20090930,1057.08
20091001,1029.85
20091002,1025.21
20091005,1040.46
20091006,1054.72
20091007,1057.58
20091008,1065.48
20091009,1071.49
20091012,1076.19
20091013,1073.19
20091014,1092.02
20091015,1096.56
20091016,1087.68
20091019,1097.91
20091020,1091.06
20091021,1081.4
20091022,1092.91
20091023,1079.6
20091026,1066.95
20091027,1063.41
20091028,1042.63
20091029,1066.11
20091030,1036.19
20091102,1042.88
20091103,1045.41
20091104,1046.5
20091105,1066.63
20091106,1069.3
20091109,1093.08
20091110,1093.01
20091111,1098.51
20091112,1087.24
20091113,1093.48
20091116,1109.3
20091117,1110.32
20091118,1109.8
20091119,1094.9
20091120,1091.38
20091123,1106.24
20091124,1105.65
20091125,1110.63
20091127,1091.49
20091130,1095.63
20091201,1108.86
20091202,1109.24
20091203,1099.92
20091204,1105.98
20091207,1103.25
20091208,1091.94
20091209,1095.95
20091210,1102.35
20091211,1106.41
20091214,1114.11
20091215,1107.93
20091216,1109.18
20091217,1096.08
20091218,1102.47
20091221,1114.05
20091222,1118.02
20091223,1120.59
20091224,1126.48
20091228,1127.78
20091229,1126.2
20091230,1126.42
20091231,1115.1
20100104,1132.99
20100105,1136.52
20100106,1137.14
20100107,1141.69
20100108,1144.98
20100111,1146.98
20100112,1136.22
20100113,1145.68
20100114,1148.46
20100115,1136.03
20100119,1150.23
20100120,1138.04
20100121,1116.48
20100122,1091.76
20100125,1096.78
20100126,1092.17
20100127,1097.5
20100128,1084.53
20100129,1073.87
20100201,1089.19
20100202,1103.32
20100203,1097.28
20100204,1063.11
20100205,1066.19
20100208,1056.74
20100209,1070.52
20100210,1068.13
20100211,1078.47
20100212,1075.51
20100216,1094.87
20100217,1099.51
20100218,1106.75
20100219,1109.17
20100222,1108.01
20100223,1094.6
20100224,1105.24
20100225,1102.94
20100226,1104.49
20100301,1115.71
20100302,1118.31
20100303,1118.79
20100304,1122.97
20100305,1138.7
20100308,1138.5
20100309,1140.45
20100310,1145.61
20100311,1150.24
20100312,1149.99
20100315,1150.51
20100316,1159.46
20100317,1166.21
20100318,1165.83
20100319,1159.9
20100322,1165.81
20100323,1174.17
20100324,1167.72
20100325,1165.73
20100326,1166.59
20100329,1173.22
20100330,1173.27
20100331,1169.43
20100401,1178.1
20100405,1187.44
20100406,1189.44
20100407,1182.45
20100408,1186.44
20100409,1194.37
20100412,1196.48
20100413,1197.3
20100414,1210.65
20100415,1211.67
20100416,1192.13
20100419,1197.52
20100420,1207.17
20100421,1205.94
20100422,1208.67
20100423,1217.28
20100426,1212.05
20100427,1183.71
20100428,1191.36
20100429,1206.78
20100430,1186.69
20100503,1202.26
20100504,1173.6
20100505,1165.9
20100506,1128.15
20100507,1110.88
20100510,1159.73
20100511,1155.79
20100512,1171.67
20100513,1157.44
20100514,1135.68
20100517,1136.94
20100518,1120.8
20100519,1115.05
20100520,1071.59
20100521,1087.69
20100524,1073.65
20100525,1074.03
20100526,1067.95
20100527,1103.06
20100528,1089.41
20100601,1070.71
20100602,1098.38
20100603,1102.83
20100604,1064.88
20100607,1050.47
20100608,1062
20100609,1055.69
20100610,1086.84
20100611,1091.6
20100614,1089.63
20100615,1115.23
20100616,1114.61
20100617,1116.04
20100618,1117.51
20100621,1113.2
20100622,1095.31
20100623,1092.04
20100624,1073.69
20100625,1076.76
20100628,1074.57
20100629,1041.24
20100630,1030.71
20100701,1027.37
20100702,1022.58
20100706,1028.06
20100707,1060.27
20100708,1070.25
20100709,1077.96
20100712,1078.75
20100713,1095.34
20100714,1095.17
20100715,1096.48
20100716,1064.88
20100719,1071.25
20100720,1083.48
20100721,1069.59
20100722,1093.67
20100723,1102.66
20100726,1115.01
20100727,1113.84
20100728,1106.13
20100729,1101.53
20100730,1101.6
20100802,1125.86
20100803,1120.46
20100804,1127.24
20100805,1125.81
20100806,1121.64
20100809,1127.79
20100810,1121.06
20100811,1089.47
20100812,1083.61
20100813,1079.25
20100816,1079.38
20100817,1092.54
20100818,1094.16
20100819,1075.63
20100820,1071.69
20100823,1067.36
20100824,1051.87
20100825,1055.33
20100826,1047.22
20100827,1064.59
20100830,1048.92
20100831,1049.33
20100901,1080.29
20100902,1090.1
20100903,1104.51
20100907,1091.84
20100908,1098.87
20100909,1104.18
20100910,1109.55
20100913,1121.9
20100914,1121.1
20100915,1125.07
20100916,1124.66
20100917,1125.59
20100920,1142.71
20100921,1139.78
20100922,1134.28
20100923,1124.83
20100924,1148.67
20100927,1142.16
20100928,1147.7
20100929,1144.73
20100930,1141.2
20101001,1146.24
20101004,1137.03
20101005,1160.75
20101006,1159.97
20101007,1158.06
20101008,1165.15
20101011,1165.32
20101012,1169.77
20101013,1178.1
20101014,1173.81
20101015,1176.19
20101018,1184.71
20101019,1165.9
20101020,1178.17
20101021,1180.26
20101022,1183.08
20101025,1185.62
20101026,1185.64
20101027,1182.45
20101028,1183.78
20101029,1183.26
20101101,1184.38
20101102,1193.57
20101103,1197.96
20101104,1221.06
20101105,1225.85
20101108,1223.25
20101109,1213.4
20101110,1218.71
20101111,1213.54
20101112,1199.21
20101115,1197.75
20101116,1178.34
20101117,1178.59
20101118,1196.69
20101119,1199.73
20101122,1197.84
20101123,1180.73
20101124,1198.35
20101126,1189.4
20101129,1187.76
20101130,1180.55
20101201,1206.07
20101202,1221.53
20101203,1224.71
20101206,1223.12
20101207,1223.75
20101208,1228.28
20101209,1233
20101210,1240.4
20101213,1240.46
20101214,1241.59
20101215,1235.23
20101216,1242.87
20101217,1243.91
20101220,1247.08
20101221,1254.6
20101222,1258.84
20101223,1256.77
20101227,1257.54
20101228,1258.51
20101229,1259.78
20101230,1257.88
20101231,1257.64
20110103,1271.87
20110104,1270.2
20110105,1276.56
20110106,1273.85
20110107,1271.5
20110110,1269.75
20110111,1274.48
20110112,1285.96
20110113,1283.76
20110114,1293.24
20110118,1295.02
20110119,1281.92
20110120,1280.26
20110121,1283.35
20110124,1290.84
20110125,1291.18
20110126,1296.63
20110127,1299.54
20110128,1276.34
20110131,1286.12
20110201,1307.59
20110202,1304.03
20110203,1307.1
20110204,1310.87
20110207,1319.05
20110208,1324.57
20110209,1320.88
20110210,1321.87
20110211,1329.15
20110214,1332.32
20110215,1328.01
20110216,1336.32
20110217,1340.43
20110218,1343.01
20110222,1315.44
20110223,1307.4
20110224,1306.1
20110225,1319.88
20110228,1327.22
20110301,1306.33
20110302,1308.44
20110303,1330.97
20110304,1321.15
20110307,1310.13
20110308,1321.82
20110309,1320.02
20110310,1295.11
20110311,1304.28
20110314,1296.39
20110315,1281.87
20110316,1256.88
20110317,1273.72
20110318,1279.2
20110321,1298.38
20110322,1293.77
20110323,1297.54
20110324,1309.66
20110325,1313.8
20110328,1310.19
20110329,1319.44
20110330,1328.26
20110331,1325.83
20110401,1332.41
20110404,1332.87
20110405,1332.63
20110406,1335.54
20110407,1333.51
20110408,1328.17
20110411,1324.46
20110412,1314.16
20110413,1314.41
20110414,1314.52
20110415,1319.68
20110418,1305.14
20110419,1312.62
20110420,1330.36
20110421,1337.38
20110425,1335.25
20110426,1347.24
20110427,1355.66
20110428,1360.48
20110429,1363.61
20110502,1361.22
20110503,1356.62
20110504,1347.32
20110505,1335.1
20110506,1340.2
20110509,1346.29
20110510,1357.16
20110511,1342.08
20110512,1348.65
20110513,1337.77
20110516,1329.47
20110517,1328.98
20110518,1340.68
20110519,1343.6
20110520,1333.27
20110523,1317.37
20110524,1316.28
20110525,1320.47
20110526,1325.69
20110527,1331.1
20110531,1345.2
20110601,1314.55
20110602,1312.94
20110603,1300.16
20110606,1286.17
20110607,1284.94
20110608,1279.56
20110609,1289
20110610,1270.98
20110613,1271.83
20110614,1287.87
20110615,1265.42
20110616,1267.64
20110617,1271.5
20110620,1278.36
20110621,1295.52
20110622,1287.14
20110623,1283.5
20110624,1268.45
20110627,1280.1
20110628,1296.67
20110629,1307.41
20110630,1320.64
20110701,1339.67
20110705,1337.88
20110706,1339.22
20110707,1353.22
20110708,1343.8
20110711,1319.49
20110712,1313.64
20110713,1317.72
20110714,1308.87
20110715,1316.14
20110718,1305.44
20110719,1326.73
20110720,1325.84
20110721,1343.8
20110722,1345.02
20110725,1337.43
20110726,1331.94
20110727,1304.89
20110728,1300.67
20110729,1292.28
20110801,1286.94
20110802,1254.05
20110803,1260.34
20110804,1200.07
20110805,1199.38
20110808,1119.46
20110809,1172.53
20110810,1120.76
20110811,1172.64
20110812,1178.81
20110815,1204.49
20110816,1192.76
20110817,1193.89
20110818,1140.65
20110819,1123.53
20110822,1123.82
20110823,1162.35
20110824,1177.6
20110825,1159.27
20110826,1176.8
20110829,1210.08
20110830,1212.92
20110831,1218.89
20110901,1204.42
20110902,1173.97
20110906,1165.24
20110907,1198.62
20110908,1185.9
20110909,1154.23
20110912,1162.27
20110913,1172.87
20110914,1188.68
20110915,1209.11
20110916,1216.01
20110919,1204.09
20110920,1202.09
20110921,1166.76
20110922,1129.56
20110923,1136.43
20110926,1162.95
20110927,1175.38
20110928,1151.06
20110929,1160.4
20110930,1131.42
20111003,1099.23
20111004,1123.95
20111005,1144.03
20111006,1164.97
20111007,1155.46
20111010,1194.89
20111011,1195.54
20111012,1207.25
20111013,1203.66
20111014,1224.58
20111017,1200.86
20111018,1225.38
20111019,1209.88
20111020,1215.39
20111021,1238.25
20111024,1254.19
20111025,1229.05
20111026,1242
20111027,1284.59
20111028,1285.09
20111031,1253.3
20111101,1218.28
20111102,1237.9
20111103,1261.15
20111104,1253.23
20111107,1261.12
20111108,1275.92
20111109,1229.1
20111110,1239.69
20111111,1263.85
20111114,1251.78
20111115,1257.81
20111116,1236.91
20111117,1216.13
20111118,1215.65
20111121,1192.98
20111122,1188.04
20111123,1161.79
20111125,1158.67
20111128,1192.55
20111129,1195.19
20111130,1246.96
20111201,1244.58
20111202,1244.28
20111205,1257.08
20111206,1258.47
20111207,1261.01
20111208,1234.35
20111209,1255.19
20111212,1236.47
20111213,1225.73
20111214,1211.82
20111215,1215.75
20111216,1219.66
20111219,1205.35
20111220,1241.3
20111221,1243.72
20111222,1254
20111223,1265.33
20111227,1265.43
20111228,1249.64
20111229,1263.02
20111230,1257.6
20120103,1277.06
20120104,1277.3
20120105,1281.06
20120106,1277.81
20120109,1280.7
20120110,1292.08
20120111,1292.48
20120112,1295.5
20120113,1289.09
20120117,1293.67
20120118,1308.04
20120119,1314.5
20120120,1315.38
20120123,1316
20120124,1314.65
20120125,1326.05
20120126,1318.43
20120127,1316.33
20120130,1313.01
20120131,1312.41
20120201,1324.09
20120202,1325.54
20120203,1344.9
20120206,1344.33
20120207,1347.05
20120208,1349.96
20120209,1351.95
20120210,1342.64
20120213,1351.77
20120214,1350.5
20120215,1343.23
20120216,1358.04
20120217,1361.23
20120221,1362.21
20120222,1357.66
20120223,1363.46
20120224,1365.74
20120227,1367.59
20120228,1372.18
20120229,1365.68
20120301,1374.09
20120302,1369.63
20120305,1364.33
20120306,1343.36
20120307,1352.63
20120308,1365.91
20120309,1370.87
20120312,1371.09
20120313,1395.95
20120314,1394.28
20120315,1402.6
20120316,1404.17
20120319,1409.75
20120320,1405.52
20120321,1402.89
20120322,1392.78
20120323,1397.11
20120326,1416.51
20120327,1412.52
20120328,1405.54
20120329,1403.28
20120330,1408.47
20120402,1419.04
20120403,1413.38
20120404,1398.96
20120405,1398.08
20120409,1382.2
20120410,1358.59
20120411,1368.71
20120412,1387.57
20120413,1370.26
20120416,1369.57
20120417,1390.78
20120418,1385.14
20120419,1376.92
20120420,1378.53
20120423,1366.94
20120424,1371.97
20120425,1390.69
20120426,1399.98
20120427,1403.36
20120430,1397.91
20120501,1405.82
20120502,1402.31
20120503,1391.57
20120504,1369.1
20120507,1369.58
20120508,1363.72
20120509,1354.58
20120510,1357.99
20120511,1353.39
20120514,1338.35
20120515,1330.66
20120516,1324.8
20120517,1304.86
20120518,1295.22
20120521,1315.99
20120522,1316.63
20120523,1318.86
20120524,1320.68
20120525,1317.82
20120529,1332.42
20120530,1313.32
20120531,1310.33
20120601,1278.04
20120604,1278.18
20120605,1285.5
20120606,1315.13
20120607,1314.99
20120608,1325.66
20120611,1308.93
20120612,1324.18
20120613,1314.88
20120614,1329.1
20120615,1342.84
20120618,1344.78
20120619,1357.98
20120620,1355.69
20120621,1325.51
20120622,1335.02
20120625,1313.72
20120626,1319.99
20120627,1331.85
20120628,1329.04
20120629,1362.16
20120702,1365.51
20120703,1374.02
20120705,1367.58
20120706,1354.68
20120709,1352.46
20120710,1341.47
20120711,1341.45
20120712,1334.76
20120713,1356.78
20120716,1353.64
20120717,1363.67
20120718,1372.78
20120719,1376.51
20120720,1362.66
20120723,1350.52
20120724,1338.31
20120725,1337.89
20120726,1360.02
20120727,1385.97
20120730,1385.3
20120731,1379.32
20120801,1375.14
20120802,1365
20120803,1390.99
20120806,1394.23
20120807,1401.35
20120808,1402.22
20120809,1402.8
20120810,1405.87
20120813,1404.11
20120814,1403.93
20120815,1405.53
20120816,1415.51
20120817,1418.16
20120820,1418.13
20120821,1413.17
20120822,1413.49
20120823,1402.08
20120824,1411.13
20120827,1410.44
20120828,1409.3
20120829,1410.49
20120830,1399.48
20120831,1406.58
20120904,1404.94
20120905,1403.44
20120906,1432.12
20120907,1437.92
20120910,1429.08
20120911,1433.56
20120912,1436.56
20120913,1459.99
20120914,1465.77
20120917,1461.19
20120918,1459.32
20120919,1461.05
20120920,1460.26
20120921,1460.15
20120924,1456.89
20120925,1441.59
20120926,1433.32
20120927,1447.15
20120928,1440.67
20121001,1444.49
20121002,1445.75
20121003,1450.99
20121004,1461.4
20121005,1460.93
20121008,1455.88
20121009,1441.48
20121010,1432.56
20121011,1432.84
20121012,1428.59
20121015,1440.13
20121016,1454.92
20121017,1460.91
20121018,1457.34
20121019,1433.19
20121022,1433.82
20121023,1413.11
20121024,1408.75
20121025,1412.97
20121026,1411.94
20121031,1412.16
20121101,1427.59
20121102,1414.2
20121105,1417.26
20121106,1428.39
20121107,1394.53
20121108,1377.51
20121109,1379.85
20121112,1380.03
20121113,1374.53
20121114,1355.49
20121115,1353.33
20121116,1359.88
20121119,1386.89
20121120,1387.81
20121121,1391.03
20121123,1409.15
20121126,1406.29
20121127,1398.94
20121128,1409.93
20121129,1415.95
20121130,1416.18
20121203,1409.46
20121204,1407.05
20121205,1409.28
20121206,1413.94
20121207,1418.07
20121210,1418.55
20121211,1427.84
20121212,1428.48
20121213,1419.45
20121214,1413.58
20121217,1430.36
20121218,1446.79
20121219,1435.81
20121220,1443.69
20121221,1430.15
20121224,1426.66
20121226,1419.83
20121227,1418.1
20121228,1402.43
20121231,1426.19
